organization_id,org_domain,facility_name,location,country,industry_sector,employee_count,week_start_date,week_end_date,operating_days_in_week,electricity_consumption_kwh,renewable_energy_kwh,grid_emission_factor_kgco2_per_kwh,electricity_cost_inr,fuel_type,fuel_consumed_liters,fuel_emission_factor_kgco2_per_liter,generator_runtime_hours,vehicle_id,distance_travelled_km,vehicle_fuel_consumed_liters,occupancy_rate_percent,product_output_units,machine_runtime_hours,equipment_power_rating_kw,temperature_celsius,humidity_percent,weather_condition,occupancy_count,working_hours_per_week,supplier_name,purchase_category,spend_amount_inr,category_emission_factor_kgco2_per_inr,scope_1_emissions_tco2e,scope_2_emissions_tco2e,scope_3_emissions_tco2e,total_emissions_tco2e,emission_intensity_tco2e_per_unit,recommendation_id,action_type,expected_reduction_tco2e,implementation_cost_inr,roi_months,priority_level,predicted_emission_next_week_tco2e,record_id,date,month,quarter,week_of_year,year,season,facility_type
ORG001,consulting.example,Indore Center,"Indore, China",China,Transport,442,2025-09-15,2025-09-21,6,72380.99,12786.81,0.811,654679.93,Petrol,566.68,2.31,34.94,,0.0,0.0,100.0,90498,49.12,15,28.9,67.3,Rainy,599,54,PackWise,Electronics,14998.98,0.0015,1.309,48.3309,0.0225,49.6624,0.000549,,,0.0,0.0,,,49.5035,synthetic_anonymized_weekly_record,2025-09-15,9,3,38,2025,Autumn,Center
ORG001,textiles.example,Jabalpur Office,"Jabalpur, India",India,Finance,201,2025-03-10,2025-03-16,6,8062.85,707.1,0.777,83740.85,Diesel,0.0,2.68,0.0,,0.0,0.0,64.5,4212,17.08,15,32.8,75.7,Sunny,69,54,ABC Plastics,Packaging,195541.44,0.0006,0.0,5.7154,0.1173,5.8327,0.001385,REC_6689,Retrofit,0.8656,25465.91,21.0,Medium,5.5671,synthetic_anonymized_weekly_record,2025-03-10,3,1,11,2025,Spring,Office
ORG001,hotel-chain.example,Jodhpur Facility,"Jodhpur, Netherlands",Netherlands,Transport,244,2025-05-05,2025-05-11,6,98059.23,11461.96,0.923,950002.28,Natural Gas,0.0,2.06,0.0,VEH005,4035.29,367.14,100.0,40746,116.6,5,24.2,51.4,Humid,472,72,ABC Plastics,Raw material,1662808.58,0.0008,0.9839,79.9293,1.3302,82.2434,0.002018,REC_7428,Supplier change,5.0317,12032.21,2.0,High,90.6112,synthetic_anonymized_weekly_record,2025-05-05,5,2,19,2025,Spring,Facility
ORG001,pharma-labs.example,Mangalore Facility,"Mangalore, France",France,Hospitality,111,2025-05-19,2025-05-25,5,18659.74,4132.2,0.861,230129.45,Diesel,0.0,2.68,0.0,VEH006,882.45,96.68,74.0,13940,50.32,45,20.3,52.0,Sunny,124,40,GreenSteel Co,Raw material,407517.03,0.0008,0.2591,12.5082,0.326,13.0933,0.000939,,,0.0,0.0,,,13.6882,synthetic_anonymized_weekly_record,2025-05-19,5,2,21,2025,Spring,Facility
ORG001,hotel-chain.example,Shillong Facility,"Shillong, Italy",Italy,Transport,228,2024-12-09,2024-12-15,7,74667.56,16288.11,0.768,586146.58,Natural Gas,133.52,2.06,52.65,VEH015,716.66,100.4,100.0,48076,2.91,15,29.7,55.7,Sunny,349,56,LogiTrans,Packaging,1063011.83,0.0006,0.5442,44.8354,0.6378,46.0174,0.000957,,,0.0,0.0,,,51.7829,synthetic_anonymized_weekly_record,2024-12-09,12,4,50,2024,Winter,Facility
ORG001,telecom.example,Raipur Plant,"Raipur, China",China,Finance,1582,2025-11-03,2025-11-09,7,65697.38,15396.64,0.863,490791.37,Diesel,224.0,2.68,7.7,,0.0,0.0,67.1,109165,49.23,5,28.6,51.8,Sunny,2057,70,PackWise,Raw material,429287.48,0.0008,0.6003,43.4095,0.3434,44.3532,0.000406,REC_9913,Route optimization,4.4715,34812.12,5.0,Medium,46.9241,synthetic_anonymized_weekly_record,2025-11-03,11,4,45,2025,Autumn,Plant
ORG001,trans-logistics.example,Aurangabad Plant,"Aurangabad, Mexico",Mexico,Healthcare,1027,2025-03-24,2025-03-30,6,46579.34,9711.69,0.798,438819.04,Diesel,0.0,2.68,0.0,VEH013,359.36,31.72,93.9,109710,51.2,75,27.8,61.7,Rainy,2275,54,PackWise,Logistics,97949.26,0.0012,0.085,29.4204,0.1175,29.6229,0.00027,,,0.0,0.0,,,30.1278,synthetic_anonymized_weekly_record,2025-03-24,3,1,13,2025,Spring,Plant
ORG001,auto-mobility.example,Ajmer Plant,"Ajmer, Singapore",Singapore,Textiles,3431,2024-03-18,2024-03-24,6,71305.51,12369.63,0.875,687529.2,LPG,0.0,1.51,0.0,,0.0,0.0,82.6,124182,44.13,75,30.1,82.1,Windy,703,48,PackWise,Raw material,655992.83,0.0008,0.0,51.5689,0.5248,52.0937,0.000419,REC_1874,Optimize HVAC,15.1453,41955.73,13.0,Low,52.2519,synthetic_anonymized_weekly_record,2024-03-18,3,1,12,2024,Spring,Plant
ORG001,media-group.example,Amritsar Office,"Amritsar, Australia",Australia,Biotech,978,2025-07-28,2025-08-03,5,10761.78,1489.63,0.833,90505.94,LPG,0.0,1.51,0.0,,0.0,0.0,100.0,11110,40.88,25,35.0,73.7,Sunny,74,40,PackWise,Packaging,46357.69,0.0006,0.0,7.7237,0.0278,7.7515,0.000698,,,0.0,0.0,,,8.5628,synthetic_anonymized_weekly_record,2025-07-28,7,3,31,2025,Summer,Office
ORG001,textiles.example,Kochi Warehouse,"Kochi, China",China,Media,358,2024-12-09,2024-12-15,6,29959.39,3875.54,0.803,174395.36,Natural Gas,0.0,2.06,0.0,,0.0,0.0,100.0,15864,62.81,5,26.1,79.7,Sunny,187,60,ElectroParts,Electronics,10544.69,0.0015,0.0,20.9453,0.0158,20.9611,0.001321,,,0.0,0.0,,,22.7194,synthetic_anonymized_weekly_record,2024-12-09,12,4,50,2024,Winter,Warehouse
ORG001,media-group.example,Chennai Factory,"Chennai, UK",UK,Healthcare,906,2024-11-11,2024-11-17,7,81919.39,23932.01,0.809,611272.71,Natural Gas,74.31,2.06,19.66,,0.0,0.0,100.0,249270,147.52,100,30.0,44.2,Sunny,1767,56,ElectroParts,Packaging,672282.16,0.0006,0.1531,46.9118,0.4034,47.4683,0.00019,,,0.0,0.0,,,46.6381,synthetic_anonymized_weekly_record,2024-11-11,11,4,46,2024,Autumn,Plant
ORG001,retail-hub.example,Jaipur Office,"Jaipur, Mexico",Mexico,Education,331,2024-06-03,2024-06-09,5,12202.38,2177.09,0.894,99936.93,Petrol,0.0,2.31,0.0,,0.0,0.0,75.8,5520,111.25,75,29.3,55.7,Cloudy,64,40,LogiTrans,Services,226655.98,0.0004,0.0,8.9626,0.0907,9.0533,0.00164,,,0.0,0.0,,,9.7934,synthetic_anonymized_weekly_record,2024-06-03,6,2,23,2024,Summer,Office
ORG001,food-proc.example,Ahmedabad Plant,"Ahmedabad, UK",UK,Chemical,983,2023-12-18,2023-12-24,6,64321.8,9830.49,0.888,580615.52,LPG,1195.55,1.51,45.4,,0.0,0.0,100.0,265032,81.49,100,23.4,27.5,Sunny,5116,54,ABC Plastics,Logistics,81066.98,0.0012,1.8053,48.3883,0.0973,50.2909,0.00019,,,0.0,0.0,,,48.2431,synthetic_anonymized_weekly_record,2023-12-18,12,4,51,2023,Winter,Plant
ORG001,edu-institute.example,Lucknow Lab,"Lucknow, UAE",UAE,Pharma,877,2024-02-19,2024-02-25,5,41022.1,9204.01,0.79,459414.43,Diesel,259.31,2.68,31.17,VEH020,1784.95,155.89,100.0,20230,3.18,45,34.9,27.6,Cloudy,142,40,ElectroParts,Electronics,184380.1,0.0015,1.1128,25.1363,0.2766,26.5257,0.001311,,,0.0,0.0,,,25.6316,synthetic_anonymized_weekly_record,2024-02-19,2,1,8,2024,Winter,Lab
ORG001,agri-farm.example,Patna Office,"Patna, India",India,Consulting,429,2025-01-20,2025-01-26,5,9064.83,3134.27,0.88,92842.72,Diesel,212.02,2.68,8.63,,0.0,0.0,100.0,10520,67.98,75,33.6,82.9,Cloudy,91,40,LogiTrans,Services,382700.64,0.0004,0.5682,5.2189,0.1531,5.9402,0.000565,REC_6032,Supplier change,0.8746,47167.99,12.0,High,5.8964,synthetic_anonymized_weekly_record,2025-01-20,1,1,4,2025,Winter,Office
ORG001,edu-institute.example,Bhubaneswar Office,"Bhubaneswar, India",India,Telecom,245,2025-03-17,2025-03-23,5,18856.65,1269.06,0.805,226082.32,Diesel,0.0,2.68,0.0,,0.0,0.0,100.0,3705,102.03,75,27.5,60.5,Humid,54,45,PackWise,Logistics,16827.6,0.0012,0.0,14.158,0.0202,14.1782,0.003827,,,0.0,0.0,,,13.6887,synthetic_anonymized_weekly_record,2025-03-17,3,1,12,2025,Spring,Office
ORG001,green-energy.example,Chandigarh Office,"Chandigarh, UAE",UAE,Biotech,411,2025-02-17,2025-02-23,5,17442.18,903.37,0.744,163965.32,Diesel,52.69,2.68,2.27,,0.0,0.0,100.0,8840,62.34,25,34.4,69.3,Sunny,81,45,ABC Plastics,Services,356052.59,0.0004,0.1412,12.3049,0.1424,12.5885,0.001424,,,0.0,0.0,,,14.0518,synthetic_anonymized_weekly_record,2025-02-17,2,1,8,2025,Winter,Office
ORG001,healthcare-co.example,Bikaner Facility,"Bikaner, South Africa",South Africa,Finance,281,2025-03-24,2025-03-30,5,7280.5,1949.66,0.844,70034.92,Diesel,12.32,2.68,1.27,,0.0,0.0,50.6,5235,56.4,15,25.3,29.9,Humid,136,45,GreenSteel Co,Raw material,2996.18,0.0008,0.033,4.4992,0.0024,4.5346,0.000866,,,0.0,0.0,,,4.6911,synthetic_anonymized_weekly_record,2025-03-24,3,1,13,2025,Spring,Facility
ORG001,auto-mobility.example,Kolkata Warehouse,"Kolkata, South Africa",South Africa,Manufacturing,205,2025-07-07,2025-07-13,6,32360.66,317.94,0.816,405937.52,LPG,644.62,1.51,16.87,,0.0,0.0,100.0,9012,13.15,45,31.0,57.7,Cloudy,218,48,PackWise,Electronics,171363.51,0.0015,0.9734,26.1469,0.257,27.3773,0.003038,,,0.0,0.0,,,28.2538,synthetic_anonymized_weekly_record,2025-07-07,7,3,28,2025,Summer,Warehouse
ORG001,trans-logistics.example,Agra Office,"Agra, Canada",Canada,Construction,303,2024-06-24,2024-06-30,5,9252.58,339.91,0.841,97054.31,Diesel,0.0,2.68,0.0,,0.0,0.0,100.0,4370,34.9,60,30.6,67.9,Humid,72,45,GreenSteel Co,Packaging,39396.02,0.0006,0.0,7.4956,0.0236,7.5192,0.001721,REC_3226,Route optimization,1.5362,54959.3,5.0,Medium,7.2861,synthetic_anonymized_weekly_record,2024-06-24,6,2,26,2024,Summer,Office
ORG001,textiles.example,Shillong Facility,"Shillong, South Korea",South Korea,Consulting,442,2025-10-27,2025-11-02,6,20774.46,4588.16,0.85,202681.98,Petrol,142.63,2.31,2.91,,0.0,0.0,100.0,14862,14.12,45,33.5,77.3,Sunny,105,72,LogiTrans,Services,5918.01,0.0004,0.3295,13.7584,0.0024,14.0903,0.000948,,,0.0,0.0,,,14.234,synthetic_anonymized_weekly_record,2025-10-27,10,4,44,2025,Autumn,Facility
ORG001,edu-institute.example,Kochi Warehouse,"Kochi, India",India,Manufacturing,215,2024-08-19,2024-08-25,5,59245.76,23291.9,0.802,553612.32,Diesel,1006.35,2.68,26.35,VEH008,1307.4,145.45,100.0,20360,91.59,25,19.4,37.5,Cloudy,368,60,ElectroParts,Packaging,534102.65,0.0006,3.0868,28.835,0.3205,32.2423,0.001584,,,0.0,0.0,,,31.1453,synthetic_anonymized_weekly_record,2024-08-19,8,3,34,2024,Summer,Warehouse
ORG001,pharma-labs.example,Jaipur Office,"Jaipur, Italy",Italy,Healthcare,166,2024-09-23,2024-09-29,6,7046.88,873.47,0.741,56811.92,LPG,0.0,1.51,0.0,,0.0,0.0,71.7,4500,82.44,15,28.5,83.1,Humid,75,48,GreenSteel Co,Electronics,15953.03,0.0015,0.0,4.5745,0.0239,4.5984,0.001022,REC_4383,Route optimization,0.6379,40205.27,13.0,Low,5.1886,synthetic_anonymized_weekly_record,2024-09-23,9,3,39,2024,Autumn,Office
ORG001,textiles.example,Aurangabad Plant,"Aurangabad, Brazil",Brazil,Education,3968,2025-11-10,2025-11-16,7,60010.16,7359.83,0.817,560903.07,Petrol,423.57,2.31,5.57,VEH008,656.29,65.03,100.0,118034,26.4,15,32.8,66.5,Sunny,721,56,ElectroParts,Electronics,80341.25,0.0015,1.1527,43.0153,0.1205,44.2885,0.000375,,,0.0,0.0,,,42.1823,synthetic_anonymized_weekly_record,2025-11-10,11,4,46,2025,Autumn,Plant
ORG001,construction.example,Nagpur Facility,"Nagpur, Australia",Australia,Manufacturing,106,2024-07-22,2024-07-28,6,56086.89,9309.45,0.843,543884.94,Petrol,1038.35,2.31,0.91,VEH004,1491.14,170.55,100.0,24930,119.47,60,33.3,35.3,Sunny,207,54,ElectroParts,Electronics,196411.26,0.0015,2.8557,39.4334,0.2946,42.5837,0.001708,REC_3539,Optimize HVAC,9.95,101775.84,1.0,Medium,45.6221,synthetic_anonymized_weekly_record,2024-07-22,7,3,30,2024,Summer,Facility
ORG001,media-group.example,Jammu Facility,"Jammu, Spain",Spain,Pharma,405,2024-12-30,2025-01-05,6,20518.84,2407.72,0.94,192730.33,Diesel,323.49,2.68,3.83,VEH001,516.82,53.13,64.5,3168,91.64,75,32.2,28.8,Humid,61,48,LogiTrans,Packaging,45686.8,0.0006,1.0094,17.0245,0.0274,18.0613,0.005701,,,0.0,0.0,,,17.4742,synthetic_anonymized_weekly_record,2024-12-30,12,4,1,2024,Winter,Facility
ORG001,construction.example,Visakhapatnam Plant,"Visakhapatnam, Netherlands",Netherlands,Transport,2033,2025-03-31,2025-04-06,7,156081.94,40712.1,0.821,1476489.99,Diesel,0.0,2.68,0.0,,0.0,0.0,100.0,293279,51.06,15,23.6,74.1,Sunny,2632,70,ElectroParts,Services,239981.78,0.0004,0.0,94.7186,0.096,94.8146,0.000323,,,0.0,0.0,,,95.4838,synthetic_anonymized_weekly_record,2025-03-31,3,1,14,2025,Spring,Plant
ORG001,consulting.example,Thiruvananthapuram Center,"Thiruvananthapuram, Netherlands",Netherlands,Retail,624,2024-05-27,2024-06-02,7,21805.26,942.5,0.841,181105.54,Petrol,229.84,2.31,0.93,,0.0,0.0,61.8,43785,112.98,45,29.6,53.4,Cloudy,1086,63,ElectroParts,Services,5850.42,0.0004,0.5309,17.5456,0.0023,18.0788,0.000413,REC_2827,Route optimization,3.7348,89332.31,22.0,Low,18.361,synthetic_anonymized_weekly_record,2024-05-27,5,2,22,2024,Spring,Center
ORG001,chemworks.example,Guwahati Facility,"Guwahati, Spain",Spain,Biotech,547,2025-03-24,2025-03-30,7,15434.79,3211.46,0.846,183197.42,Diesel,215.78,2.68,7.68,VEH019,1202.34,155.67,67.5,19908,115.96,60,25.8,67.7,Cloudy,546,56,PackWise,Packaging,249136.73,0.0006,0.9955,10.3409,0.1495,11.4859,0.000577,,,0.0,0.0,,,11.4248,synthetic_anonymized_weekly_record,2025-03-24,3,1,13,2025,Spring,Facility
ORG001,pharma-labs.example,Jodhpur Facility,"Jodhpur, Spain",Spain,Media,255,2024-11-04,2024-11-10,6,35712.61,13034.24,0.871,284717.33,Natural Gas,336.56,2.06,31.11,,0.0,0.0,100.0,43134,45.98,15,25.4,47.9,Humid,306,54,PackWise,Services,296553.71,0.0004,0.6933,19.7529,0.1186,20.5648,0.000477,,,0.0,0.0,,,21.8666,synthetic_anonymized_weekly_record,2024-11-04,11,4,45,2024,Autumn,Facility
ORG001,pharma-labs.example,Cuttack Warehouse,"Cuttack, Japan",Japan,Construction,337,2024-02-12,2024-02-18,6,28510.27,3236.07,0.812,316984.11,Natural Gas,0.0,2.06,0.0,,0.0,0.0,100.0,2556,85.7,5,28.0,27.4,Sunny,42,60,ElectroParts,Packaging,460296.87,0.0006,0.0,20.5227,0.2762,20.7989,0.008137,,,0.0,0.0,,,23.1616,synthetic_anonymized_weekly_record,2024-02-12,2,1,7,2024,Winter,Warehouse
ORG001,media-group.example,Ahmedabad Plant,"Ahmedabad, USA",USA,Manufacturing,2804,2024-07-01,2024-07-07,6,269762.2,117562.65,0.906,2887188.48,Diesel,0.0,2.68,0.0,,0.0,0.0,100.0,627006,71.64,25,24.9,65.5,Rainy,26531,54,GreenSteel Co,Packaging,1496299.8,0.0006,0.0,137.8928,0.8978,138.7906,0.000221,,,0.0,0.0,,,138.4269,synthetic_anonymized_weekly_record,2024-07-01,7,3,27,2024,Summer,Plant
ORG001,edu-institute.example,Nashik Plant,"Nashik, Netherlands",Netherlands,Pharma,668,2025-02-24,2025-03-02,7,67900.04,10079.64,0.857,682532.83,Petrol,531.35,2.31,92.5,,0.0,0.0,100.0,193004,48.13,75,28.9,50.6,Humid,1393,70,LogiTrans,Services,754578.48,0.0004,1.2274,49.5521,0.3018,51.0813,0.000265,,,0.0,0.0,,,49.3411,synthetic_anonymized_weekly_record,2025-02-24,2,1,9,2025,Winter,Plant
ORG001,green-energy.example,Jodhpur Facility,"Jodhpur, USA",USA,Textiles,267,2025-01-27,2025-02-02,6,30924.82,10959.33,0.866,355300.06,Petrol,0.0,2.31,0.0,,0.0,0.0,100.0,8640,68.26,60,32.7,55.2,Humid,326,48,PackWise,Packaging,164785.58,0.0006,0.0,17.2901,0.0989,17.389,0.002013,,,0.0,0.0,,,17.9259,synthetic_anonymized_weekly_record,2025-01-27,1,1,5,2025,Winter,Facility
ORG001,manufactory.example,Ahmedabad Plant,"Ahmedabad, Mexico",Mexico,Manufacturing,3109,2023-12-18,2023-12-24,6,70608.64,12408.01,0.808,694070.16,Diesel,0.0,2.68,0.0,,0.0,0.0,100.0,119808,25.15,45,28.0,47.2,Humid,1576,60,GreenSteel Co,Raw material,110329.27,0.0008,0.0,47.0261,0.0883,47.1144,0.000393,,,0.0,0.0,,,48.719,synthetic_anonymized_weekly_record,2023-12-18,12,4,51,2023,Winter,Plant
ORG001,tech-innovate.example,Surat Factory,"Surat, Japan",Japan,Textiles,1523,2024-06-03,2024-06-09,7,69798.63,11928.66,0.848,777556.32,CNG,0.0,2.75,0.0,,0.0,0.0,91.5,143521,54.85,100,23.0,54.6,Cloudy,3306,56,ABC Plastics,Logistics,333681.76,0.0012,0.0,49.0737,0.4004,49.4741,0.000345,,,0.0,0.0,,,56.3527,synthetic_anonymized_weekly_record,2024-06-03,6,2,23,2024,Summer,Plant
ORG001,chemworks.example,Delhi Office,"Delhi, Italy",Italy,Manufacturing,816,2024-04-15,2024-04-21,5,34403.3,15327.58,0.846,299414.77,Diesel,0.0,2.68,0.0,,0.0,0.0,100.0,11380,46.62,75,35.7,44.8,Rainy,105,40,LogiTrans,Electronics,740512.27,0.0015,0.0,16.1381,1.1108,17.2489,0.001516,,,0.0,0.0,,,19.1303,synthetic_anonymized_weekly_record,2024-04-15,4,2,16,2024,Spring,Office
ORG001,chemworks.example,Shillong Facility,"Shillong, China",China,Transport,404,2025-05-12,2025-05-18,6,69645.22,13703.28,0.796,590231.03,Diesel,0.0,2.68,0.0,VEH013,3123.13,299.7,100.0,19518,23.44,5,27.2,57.5,Cloudy,111,72,PackWise,Packaging,175083.33,0.0006,0.8032,44.5298,0.105,45.438,0.002328,,,0.0,0.0,,,50.3374,synthetic_anonymized_weekly_record,2025-05-12,5,2,20,2025,Spring,Facility
ORG001,healthcare-co.example,Tirupati Office,"Tirupati, South Korea",South Korea,Automotive,267,2024-07-22,2024-07-28,6,10094.77,1682.06,0.827,72275.29,Diesel,183.21,2.68,17.93,,0.0,0.0,43.6,5688,2.45,60,33.7,44.8,Sunny,122,54,ElectroParts,Services,103934.51,0.0004,0.491,6.9573,0.0416,7.4899,0.001317,,,0.0,0.0,,,7.671,synthetic_anonymized_weekly_record,2024-07-22,7,3,30,2024,Summer,Office
ORG001,tech-innovate.example,Kochi Warehouse,"Kochi, Spain",Spain,Agriculture,349,2024-05-20,2024-05-26,7,15743.31,5925.9,0.794,181381.87,Diesel,0.0,2.68,0.0,,0.0,0.0,63.7,6349,35.14,25,30.7,25.5,Humid,218,70,LogiTrans,Logistics,182344.6,0.0012,0.0,7.795,0.2188,8.0138,0.001262,,,0.0,0.0,,,9.0723,synthetic_anonymized_weekly_record,2024-05-20,5,2,21,2024,Spring,Warehouse
ORG001,pharma-labs.example,Nashik Plant,"Nashik, France",France,Retail,3264,2024-12-16,2024-12-22,6,103105.08,16401.73,0.824,872675.17,Petrol,680.65,2.31,6.05,,0.0,0.0,100.0,240516,141.92,45,34.1,62.7,Sunny,2571,72,ABC Plastics,Services,410053.91,0.0004,1.5723,71.4436,0.164,73.1799,0.000304,,,0.0,0.0,,,79.8855,synthetic_anonymized_weekly_record,2024-12-16,12,4,51,2024,Winter,Plant
ORG001,retail-hub.example,Kanpur Warehouse,"Kanpur, India",India,Education,322,2024-09-30,2024-10-06,6,17103.3,2868.41,0.783,175560.45,Diesel,0.0,2.68,0.0,VEH012,1290.54,137.91,81.7,7050,95.33,15,29.2,72.0,Windy,58,48,GreenSteel Co,Packaging,23512.07,0.0006,0.3696,11.1459,0.0141,11.5296,0.001635,REC_4478,Supplier change,1.7009,7863.12,9.0,Medium,13.2455,synthetic_anonymized_weekly_record,2024-09-30,9,3,40,2024,Autumn,Warehouse
ORG001,consulting.example,Bhopal Unit,"Bhopal, Netherlands",Netherlands,Food Processing,175,2024-02-26,2024-03-03,7,44806.73,4896.43,0.776,417766.75,Diesel,0.0,2.68,0.0,,0.0,0.0,100.0,19614,131.52,45,31.2,59.3,Rainy,170,56,ABC Plastics,Electronics,899767.6,0.0015,0.0,30.9704,1.3497,32.3201,0.001648,,,0.0,0.0,,,35.0548,synthetic_anonymized_weekly_record,2024-02-26,2,1,9,2024,Winter,Unit
ORG001,retail-hub.example,Kolkata Warehouse,"Kolkata, Canada",Canada,Chemical,325,2025-04-14,2025-04-20,6,53773.55,14178.51,0.871,435359.69,Diesel,654.86,2.68,6.32,,0.0,0.0,100.0,14850,66.39,15,31.0,82.2,Sunny,194,60,LogiTrans,Packaging,437815.67,0.0006,1.755,34.4873,0.2627,36.505,0.002458,REC_7146,Optimize HVAC,3.3921,20317.37,1.0,High,35.6128,synthetic_anonymized_weekly_record,2025-04-14,4,2,16,2025,Spring,Warehouse
ORG001,biotech.example,Raipur Plant,"Raipur, UK",UK,Construction,2475,2024-05-13,2024-05-19,7,29278.27,14129.45,0.799,301351.46,Diesel,0.0,2.68,0.0,,0.0,0.0,81.6,89005,78.68,45,32.5,68.4,Windy,818,84,ElectroParts,Electronics,149979.19,0.0015,0.0,12.1039,0.225,12.3289,0.000139,,,0.0,0.0,,,12.7025,synthetic_anonymized_weekly_record,2024-05-13,5,2,20,2024,Spring,Plant
ORG001,textiles.example,Lucknow Lab,"Lucknow, Italy",Italy,Media,209,2024-12-16,2024-12-22,7,49698.84,9973.98,0.861,442164.2,Petrol,307.83,2.31,21.13,,0.0,0.0,92.3,57414,109.45,5,22.3,55.4,Rainy,569,63,PackWise,Logistics,128278.18,0.0012,0.7111,34.2031,0.1539,35.0681,0.000611,REC_5502,Supplier change,8.7434,107870.16,3.0,High,38.0531,synthetic_anonymized_weekly_record,2024-12-16,12,4,51,2024,Winter,Lab
ORG001,agri-farm.example,Ludhiana Factory,"Ludhiana, South Africa",South Africa,Automotive,2569,2024-06-24,2024-06-30,7,177833.49,24107.06,0.784,1742667.5,Diesel,0.0,2.68,0.0,,0.0,0.0,100.0,281820,31.49,45,27.2,51.6,Windy,2620,63,LogiTrans,Logistics,281930.7,0.0012,0.0,120.5215,0.3383,120.8598,0.000429,,,0.0,0.0,,,128.4747,synthetic_anonymized_weekly_record,2024-06-24,6,2,26,2024,Summer,Plant
ORG001,consulting.example,Varanasi Facility,"Varanasi, China",China,Agriculture,392,2025-01-27,2025-02-02,5,12749.59,1477.31,0.77,109108.69,CNG,773.93,2.75,9.98,,0.0,0.0,100.0,5440,74.2,25,22.3,67.4,Sunny,47,40,PackWise,Raw material,625535.75,0.0008,2.1283,8.6797,0.5004,11.3084,0.002079,,,0.0,0.0,,,10.8648,synthetic_anonymized_weekly_record,2025-01-27,1,1,5,2025,Winter,Facility
ORG001,retail-hub.example,Gwalior Center,"Gwalior, India",India,Telecom,378,2025-05-26,2025-06-01,5,43328.3,1661.47,0.788,380920.88,Petrol,0.0,2.31,0.0,,0.0,0.0,91.2,11425,93.21,60,28.9,58.4,Cloudy,342,50,GreenSteel Co,Logistics,342219.64,0.0012,0.0,32.8335,0.4107,33.2442,0.00291,REC_7766,Policy,7.6452,2946.41,15.0,Medium,35.9034,synthetic_anonymized_weekly_record,2025-05-26,5,2,22,2025,Spring,Center
ORG001,edu-institute.example,Kochi Warehouse,"Kochi, Germany",Germany,Media,123,2025-01-13,2025-01-19,6,28100.09,2685.51,0.799,201321.14,Diesel,86.11,2.68,10.35,VEH017,1362.5,148.71,100.0,10506,93.11,60,23.6,79.3,Sunny,218,72,ElectroParts,Packaging,325642.15,0.0006,0.6293,20.3062,0.1954,21.1309,0.002011,,,0.0,0.0,,,20.3687,synthetic_anonymized_weekly_record,2025-01-13,1,1,3,2025,Winter,Warehouse
ORG001,consulting.example,Dehradun Office,"Dehradun, UK",UK,Retail,187,2024-02-05,2024-02-11,5,14877.71,1378.6,0.881,129050.92,CNG,82.63,2.75,3.72,VEH009,310.05,23.0,100.0,2735,99.27,45,27.3,43.2,Sunny,63,40,PackWise,Raw material,535065.49,0.0008,0.2888,11.8927,0.4281,12.6096,0.00461,REC_1258,Supplier change,3.6873,42382.7,20.0,High,12.5758,synthetic_anonymized_weekly_record,2024-02-05,2,1,6,2024,Winter,Office
ORG001,hotel-chain.example,Dhanbad Office,"Dhanbad, UAE",UAE,Media,830,2024-12-02,2024-12-08,5,16023.82,8371.71,0.846,132544.71,Diesel,123.28,2.68,42.97,VEH015,583.06,52.17,100.0,10800,80.1,75,22.4,56.8,Cloudy,82,50,LogiTrans,Logistics,117044.13,0.0012,0.4702,6.4737,0.1405,7.0844,0.000656,REC_5337,Retrofit,0.6966,19445.14,1.0,Medium,7.9717,synthetic_anonymized_weekly_record,2024-12-02,12,4,49,2024,Winter,Office
ORG001,edu-institute.example,Ahmedabad Plant,"Ahmedabad, South Korea",South Korea,Food Processing,3086,2024-01-15,2024-01-21,6,78630.14,2547.62,0.923,672744.95,Natural Gas,575.59,2.06,0.03,,0.0,0.0,100.0,163980,64.72,75,26.6,34.5,Sunny,2264,54,ElectroParts,Electronics,105350.71,0.0015,1.1857,70.2242,0.158,71.5679,0.000436,REC_0991,Route optimization,23.6093,8032.07,12.0,Medium,71.1635,synthetic_anonymized_weekly_record,2024-01-15,1,1,3,2024,Winter,Plant
ORG001,media-group.example,Dehradun Office,"Dehradun, India",India,Chemical,548,2024-07-15,2024-07-21,5,16069.54,3490.2,0.885,143789.87,Diesel,326.95,2.68,14.26,,0.0,0.0,100.0,5910,103.32,15,26.1,37.1,Sunny,37,45,ElectroParts,Electronics,8279.66,0.0015,0.8762,11.1327,0.0124,12.0213,0.002034,,,0.0,0.0,,,12.6126,synthetic_anonymized_weekly_record,2024-07-15,7,3,29,2024,Summer,Office
ORG001,consulting.example,Guwahati Facility,"Guwahati, UAE",UAE,Energy,435,2023-11-13,2023-11-19,6,29496.77,4876.53,0.892,202120.64,Diesel,373.36,2.68,1.52,,0.0,0.0,100.0,32730,81.2,5,18.0,80.0,Sunny,751,72,ElectroParts,Raw material,1198176.57,0.0008,1.0006,21.9613,0.9585,23.9204,0.000731,,,0.0,0.0,,,26.4788,synthetic_anonymized_weekly_record,2023-11-13,11,4,46,2023,Autumn,Facility
